Rk,elevation,Team,Key,Year,SO,W,L,WL,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,ROE,HBP,BK,WP,BF,WHIP,SOnine,SOBB,AB,H,twB,thB,HR,SB,CS,BA,OBP,SLG,OPS,BB,TB,GDP,HBP,SH,SF,IBB,BAbip,tOPS,sOPS
457,5183,ANA,ANA1997,1997,10,1,1,0.5,5.82,6,2,2,0,0,1,17,22,12,11,2,7,1,2,0,1,0,78,1.706,5.29,1.43,70,22,5,0,2,1,1,0.314,0.377,0.471,0.848,7,33,1,0,1,0,1,0.345,118,90
462,5183,ANA,ANA1999,1999,9,2,1,0.667,5.88,12,3,3,0,0,1,26,29,17,17,1,12,0,1,1,0,1,116,1.577,3.12,0.75,103,29,8,0,1,2,1,0.282,0.362,0.388,0.75,12,40,4,1,0,0,0,0.301,96,61
329,5183,ANA,ANA2001,2001,19,3,0,1,3.33,9,3,3,0,0,2,27,21,11,10,3,10,0,1,1,0,1,109,1.148,6.33,1.9,96,21,4,1,3,1,2,0.219,0.299,0.375,0.674,10,36,2,1,2,0,0,0.243,81,50
190,5183,ARI,ARI1998,1998,27,3,3,0.5,5.82,22,6,6,0,0,2,51,54,35,33,12,22,2,2,0,1,1,226,1.49,4.76,1.23,196,54,8,0,12,3,3,0.276,0.347,0.5,0.847,22,98,4,0,7,1,2,0.266,123,94
134,5183,ARI,ARI1999,1999,37,3,4,0.429,6.1,24,7,6,1,0,1,62,76,47,42,12,22,1,6,3,0,3,278,1.581,5.37,1.68,250,76,12,4,12,7,2,0.304,0.366,0.528,0.894,22,132,9,3,2,1,1,0.317,146,88
128,5183,ARI,ARI2000,2000,39,2,4,0.333,9.36,24,6,5,1,0,1,50,81,53,52,14,22,1,4,0,0,2,251,2.06,7.02,1.77,222,81,18,2,14,4,0,0.365,0.417,0.653,1.07,22,145,3,0,4,3,1,0.39,182,132
30,5183,ARI,ARI2001,2001,86,5,5,0.5,6.26,37,10,10,0,0,1,87.2,115,64,61,15,22,1,3,3,0,6,390,1.563,8.83,3.91,355,115,20,1,15,9,6,0.324,0.364,0.513,0.876,22,182,4,3,5,5,1,0.386,144,93
68,5183,ARI,ARI2002,2002,59,5,4,0.556,6.23,38,9,9,0,0,1,78,116,59,54,5,19,2,2,4,1,4,362,1.731,6.81,3.11,336,116,18,2,5,6,4,0.345,0.385,0.455,0.84,19,153,8,4,1,2,2,0.405,141,98
47,5183,ARI,ARI2003,2003,71,4,6,0.4,5.6,46,10,10,0,0,2,88.1,100,68,55,18,46,7,6,7,0,4,416,1.653,7.23,1.54,357,100,20,2,18,5,1,0.28,0.372,0.499,0.871,46,178,7,7,5,1,7,0.305,144,104
89,5183,ARI,ARI2004,2004,54,1,8,0.111,6.81,31,9,9,0,0,1,74,99,66,56,10,42,5,6,4,0,9,360,1.905,6.57,1.29,308,99,21,2,10,4,3,0.321,0.408,0.5,0.908,42,154,8,4,5,1,5,0.363,131,106
73,5183,ARI,ARI2005,2005,58,6,3,0.667,5.42,37,9,9,0,0,3,78,95,53,47,9,35,4,6,3,0,2,365,1.667,6.69,1.66,321,95,18,2,9,5,1,0.296,0.37,0.449,0.819,35,144,4,3,6,0,4,0.339,106,99
29,5183,ARI,ARI2006,2006,87,7,3,0.7,3.36,47,10,10,0,0,4,99,90,43,37,3,33,5,7,5,0,3,419,1.242,7.91,2.64,369,90,24,7,3,2,5,0.244,0.314,0.371,0.685,33,137,6,5,11,1,5,0.311,80,69
48,5183,ARI,ARI2007,2007,71,4,5,0.444,4.35,40,9,9,0,0,4,78.2,85,44,38,5,37,2,5,0,0,0,347,1.551,8.12,1.92,305,85,22,1,5,3,3,0.279,0.357,0.407,0.763,37,124,10,0,5,0,2,0.349,104,90
43,5183,ARI,ARI2008,2008,72,7,2,0.778,2.48,32,9,9,0,0,3,80,69,25,22,12,19,1,5,1,0,2,322,1.1,8.1,3.79,297,69,14,2,12,4,0,0.232,0.28,0.414,0.694,19,123,12,1,4,1,1,0.266,92,74
61,5183,ARI,ARI2009,2009,64,3,6,0.333,6.24,37,9,9,0,0,3,75,82,56,52,14,34,1,2,2,0,4,337,1.547,7.68,1.88,294,82,20,3,14,9,1,0.279,0.356,0.51,0.867,34,150,3,2,6,1,1,0.313,130,115
74,5183,ARI,ARI2010,2010,58,2,7,0.222,6.9,34,9,9,0,0,2,75.2,90,63,58,16,38,1,2,1,0,3,347,1.692,6.9,1.53,300,90,18,3,16,9,3,0.3,0.376,0.54,0.916,38,162,6,1,4,4,1,0.322,131,128
90,5183,ARI,ARI2011,2011,54,6,3,0.667,4.39,39,9,9,0,0,5,80,84,45,39,14,28,0,2,3,0,5,348,1.4,6.08,1.93,309,84,15,3,14,4,0,0.272,0.334,0.476,0.81,28,147,7,3,4,4,0,0.286,122,102
71,5183,ARI,ARI2012,2012,59,5,4,0.556,5.68,40,9,9,0,0,4,77.2,103,53,49,10,25,0,2,4,0,2,352,1.648,6.84,2.36,320,103,19,6,10,1,2,0.322,0.377,0.513,0.89,25,164,10,4,2,1,0,0.369,143,105
87,5183,ARI,ARI2013,2013,55,4,5,0.444,4.42,34,9,8,1,0,1,77.1,79,41,38,9,18,1,4,2,0,2,329,1.254,6.4,3.06,304,79,19,3,9,6,1,0.26,0.303,0.431,0.734,18,131,4,2,2,3,1,0.288,100,86
55,5183,ARI,ARI2014,2014,68,4,6,0.4,7.76,42,10,10,0,0,2,84.2,121,76,73,16,28,4,2,4,2,4,397,1.76,7.23,2.43,360,121,32,5,16,7,1,0.336,0.385,0.586,0.972,28,211,8,4,0,5,4,0.374,160,127
72,5183,ARI,ARI2015,2015,59,5,4,0.556,5.33,38,9,9,0,0,3,77.2,92,52,46,18,24,3,3,3,1,0,342,1.494,6.84,2.46,311,92,18,2,18,9,0,0.296,0.35,0.54,0.89,24,168,11,3,2,2,3,0.314,136,108
40,5183,ARI,ARI2016,2016,74,6,4,0.6,6.85,46,10,10,0,0,1,86.2,119,72,66,15,40,3,7,2,4,8,418,1.835,7.68,1.85,367,119,30,1,15,5,3,0.324,0.391,0.534,0.925,40,196,4,2,6,3,3,0.37,130,117
34,5183,ARI,ARI2017,2017,83,6,3,0.667,3.81,36,9,9,0,0,2,78,74,37,33,9,27,1,3,1,0,5,331,1.295,9.58,3.07,299,74,12,4,9,0,1,0.247,0.311,0.405,0.716,27,121,7,1,2,1,1,0.313,102,73
41,5183,ARI,ARI2018,2018,74,5,5,0.5,7.28,52,10,10,0,0,2,85.1,119,72,69,18,33,3,3,4,2,1,399,1.781,7.8,2.24,358,119,30,1,18,5,5,0.332,0.392,0.573,0.965,33,205,10,4,1,3,3,0.375,174,136
31,5183,ARI,ARI2019,2019,85,4,6,0.4,5.63,50,10,10,0,0,2,88,102,61,55,12,38,3,6,3,0,4,399,1.591,8.69,2.24,351,102,23,3,12,4,1,0.291,0.362,0.476,0.838,38,167,10,3,4,3,3,0.35,123,91
204,5183,ARI,ARI2020,2020,27,2,1,0.667,7.96,18,3,3,0,0,1,26,44,23,23,6,8,3,0,1,0,2,128,2,9.35,3.38,118,44,7,2,6,3,1,0.373,0.414,0.619,1.033,8,73,2,1,0,1,3,0.442,157,152
22,5183,ATL,ATL1993,1993,36,7,0,1,4.57,22,7,7,0,0,2,63,64,36,32,7,23,1,2,2,1,4,264,1.381,5.14,1.57,232,64,12,3,7,6,4,0.276,0.344,0.444,0.788,23,103,8,2,5,2,1,0.298,141,85
7,5183,ATL,ATL1994,1994,36,5,1,0.833,2.29,16,6,4,2,1,1,51,40,13,13,2,13,0,5,0,1,1,201,1.039,6.35,2.77,186,40,6,2,2,4,5,0.215,0.266,0.301,0.567,13,56,4,0,2,0,0,0.257,70,35
115,5183,ATL,ATL1995,1995,41,4,2,0.667,4.55,23,6,5,1,1,0,55.1,61,29,28,5,18,2,1,3,0,2,236,1.428,6.67,2.28,212,61,13,1,5,6,0,0.288,0.352,0.429,0.781,18,91,10,3,3,0,2,0.337,132,73
126,5183,ATL,ATL1996,1996,39,1,5,0.167,10.65,25,6,6,0,0,0,49,83,66,58,9,29,4,4,2,1,7,255,2.286,7.16,1.34,221,83,15,0,9,12,6,0.376,0.449,0.566,1.014,29,125,4,2,1,2,4,0.423,201,120
157,5183,ATL,ATL1997,1997,31,3,3,0.5,6,21,6,5,1,1,1,51,71,36,34,6,15,1,2,2,0,0,231,1.686,5.47,2.07,212,71,7,1,6,7,1,0.335,0.383,0.462,0.845,15,98,10,2,1,1,1,0.369,158,90
252,5183,ATL,ATL1998,1998,23,3,1,0.75,5.4,13,4,3,1,0,2,35,36,22,21,4,11,0,1,1,0,0,149,1.343,5.91,2.09,134,36,3,0,4,3,1,0.269,0.327,0.381,0.707,11,51,3,1,2,1,0,0.296,116,64
107,5183,ATL,ATL1999,1999,44,3,3,0.5,4.63,23,6,6,0,0,1,56.1,59,30,29,7,14,0,2,0,0,1,237,1.296,7.03,3.14,221,59,11,1,7,2,0,0.267,0.308,0.421,0.729,14,93,4,0,0,2,0,0.302,110,54
410,5183,ATL,ATL2000,2000,15,2,1,0.667,3.64,14,3,3,0,0,2,29.2,34,13,12,1,7,3,1,0,0,1,124,1.382,4.55,2.14,111,34,3,1,1,4,3,0.306,0.339,0.378,0.717,7,42,5,0,3,3,3,0.337,100,60
411,5183,ATL,ATL2001,2001,15,2,1,0.667,2.33,11,3,3,0,0,1,27,32,8,7,1,4,1,0,0,0,1,115,1.333,5,3.75,108,32,3,1,1,1,0,0.296,0.321,0.37,0.692,4,40,2,0,3,0,1,0.337,99,55
352,5183,ATL,ATL2002,2002,18,2,1,0.667,2.42,10,3,3,0,0,2,26,25,10,7,1,11,0,1,0,0,1,112,1.385,6.23,1.64,97,25,3,3,1,6,0,0.258,0.33,0.381,0.712,11,37,2,0,3,1,0,0.304,110,68
355,5183,ATL,ATL2003,2003,18,3,0,1,4,11,3,3,0,0,1,27,27,13,12,3,6,0,3,3,0,0,118,1.222,6,3,107,27,6,0,3,2,0,0.252,0.305,0.393,0.698,6,42,2,3,0,2,0,0.273,91,64
241,5183,ATL,ATL2004,2004,24,1,2,0.333,5.4,12,3,3,0,0,0,25,38,23,15,3,10,1,4,1,1,0,128,1.92,8.64,2.4,111,38,3,1,3,0,1,0.342,0.395,0.468,0.864,10,52,0,1,4,2,1,0.407,137,97
436,5183,ATL,ATL2005,2005,13,1,2,0.333,5.96,13,3,3,0,0,0,25.2,34,18,17,1,9,2,4,1,0,2,124,1.675,4.56,1.44,112,34,6,2,1,1,0,0.304,0.358,0.42,0.777,9,47,1,1,1,1,2,0.333,111,90
175,5183,ATL,ATL2006,2006,29,1,3,0.25,7.64,16,4,4,0,0,1,33,46,28,28,6,16,1,1,1,0,0,159,1.879,7.91,1.81,137,46,11,3,6,6,1,0.336,0.406,0.591,0.998,16,81,1,1,4,1,1,0.388,153,143
194,5183,ATL,ATL2007,2007,27,2,1,0.667,5.72,17,3,3,0,0,1,28.1,29,18,18,4,19,0,1,2,0,0,129,1.694,8.58,1.42,108,29,5,1,4,2,2,0.269,0.388,0.444,0.832,19,48,5,2,0,0,0,0.325,126,107
214,5183,ATL,ATL2008,2008,26,1,3,0.25,5.18,12,4,4,0,0,0,33,38,19,19,3,12,4,0,4,0,1,149,1.515,7.09,2.17,133,38,10,2,3,3,1,0.286,0.362,0.459,0.821,12,61,3,4,0,0,4,0.337,116,108
196,5183,ATL,ATL2009,2009,27,2,2,0.5,4.93,21,4,4,0,0,2,34.2,38,19,19,6,17,0,0,2,0,0,151,1.587,7.01,1.59,132,38,9,3,6,3,1,0.288,0.377,0.538,0.915,17,71,7,2,0,0,0,0.323,155,127
289,5183,ATL,ATL2010,2010,21,0,3,0,7.5,11,3,3,0,0,0,24,34,22,20,4,11,1,1,0,0,0,115,1.875,7.88,1.91,103,34,9,2,4,3,1,0.33,0.391,0.573,0.964,11,59,1,0,0,1,1,0.38,177,139
232,5183,ATL,ATL2011,2011,25,2,2,0.5,6.23,16,4,4,0,0,2,34.2,39,25,24,4,19,3,1,3,0,1,163,1.673,6.49,1.32,137,39,5,5,4,3,2,0.285,0.377,0.482,0.858,19,66,1,3,1,3,3,0.315,155,116
246,5183,ATL,ATL2012,2012,24,3,0,1,5.59,12,3,3,0,0,3,29,25,19,18,4,19,2,1,0,0,1,129,1.517,7.45,1.26,107,25,3,0,4,1,0,0.234,0.349,0.374,0.723,19,40,2,0,3,0,2,0.266,113,70
344,5183,ATL,ATL2013,2013,19,2,1,0.667,3.38,14,3,3,0,0,1,29.1,33,11,11,2,6,3,0,1,0,0,124,1.33,5.83,3.17,116,33,4,3,2,3,1,0.284,0.325,0.422,0.748,6,49,1,1,1,0,3,0.326,122,91
176,5183,ATL,ATL2014,2014,29,2,2,0.5,7.68,17,4,4,0,0,2,34,42,29,29,4,15,1,0,3,0,4,157,1.676,7.68,1.93,133,42,8,2,4,2,1,0.316,0.385,0.496,0.881,15,66,0,3,1,5,1,0.362,158,109
137,5183,ATL,ATL2015,2015,36,0,4,0,6.68,19,4,4,0,0,0,32.1,55,24,24,5,12,4,0,1,0,2,159,2.072,10.02,3,144,55,13,4,5,2,2,0.382,0.43,0.632,1.062,12,91,4,1,1,1,4,0.481,175,149
222,5183,ATL,ATL2016,2016,26,0,4,0,7.31,19,4,4,0,0,0,32,34,26,26,9,20,0,0,1,0,2,147,1.688,7.31,1.3,125,34,6,1,9,5,1,0.272,0.377,0.552,0.929,20,69,1,1,1,0,0,0.278,148,117
148,5183,ATL,ATL2017,2017,33,2,2,0.5,7.15,16,4,4,0,0,1,34,40,27,27,7,21,2,0,0,0,1,160,1.794,8.74,1.57,137,40,12,1,7,1,0,0.292,0.384,0.547,0.931,21,75,3,0,1,1,2,0.337,138,124
179,5183,ATL,ATL2018,2018,29,2,1,0.667,1.95,13,3,3,0,0,0,27.2,23,6,6,3,9,1,0,0,0,1,111,1.157,9.43,3.22,102,23,5,1,3,1,1,0.225,0.288,0.382,0.671,9,39,2,0,0,0,1,0.286,95,65
278,5183,ATL,ATL2019,2019,22,2,1,0.667,3.08,14,3,3,0,0,1,26.1,20,10,9,3,10,0,0,0,0,0,104,1.139,7.52,2.2,92,20,4,0,3,1,1,0.217,0.288,0.359,0.647,10,33,3,0,0,2,0,0.246,73,48
435,5183,BAL,BAL2004,2004,13,1,2,0.333,6.12,12,3,3,0,0,1,25,28,18,17,0,15,2,1,0,0,1,114,1.72,4.68,0.87,96,28,8,2,0,0,0,0.292,0.381,0.417,0.797,15,40,4,0,1,2,2,0.329,113,83
225,5183,BAL,BAL2019,2019,26,1,2,0.333,6.92,16,3,3,0,0,1,26,36,22,20,7,9,0,1,0,0,1,120,1.731,9,2.89,108,36,7,2,7,0,0,0.333,0.381,0.63,1.011,9,68,4,0,2,1,0,0.382,138,126
285,5183,BOS,BOS2004,2004,21,1,2,0.333,3.6,10,3,3,0,0,0,25,26,13,10,2,9,0,1,1,0,0,108,1.4,7.56,2.33,97,26,4,0,2,1,1,0.268,0.336,0.371,0.708,9,36,3,1,1,0,0,0.324,97,62
170,5183,BOS,BOS2010,2010,30,1,2,0.333,7.18,14,3,3,0,0,0,26.1,40,21,21,3,7,0,1,1,0,0,124,1.785,10.25,4.29,114,40,3,1,3,1,2,0.351,0.39,0.474,0.864,7,54,1,1,1,1,0,0.451,138,117
440,5183,BOS,BOS2013,2013,13,1,1,0.5,6.88,10,2,2,0,0,0,17,21,13,13,4,8,0,0,0,0,0,77,1.706,6.88,1.62,68,21,5,0,4,3,0,0.309,0.377,0.559,0.935,8,38,1,0,0,1,0,0.327,162,137
325,5183,BOS,BOS2019,2019,20,2,0,1,5,10,2,2,0,0,1,18,26,10,10,2,5,0,0,0,0,0,82,1.722,10,4,77,26,5,0,2,1,1,0.338,0.378,0.481,0.859,5,37,1,0,0,0,0,0.436,126,96
24,5183,CHC,CHC1993,1993,26,3,3,0.5,5.08,19,6,6,0,0,2,51.1,68,31,29,3,9,0,4,2,1,1,222,1.5,4.56,2.89,206,68,17,2,3,3,2,0.33,0.359,0.476,0.835,9,98,4,2,2,3,0,0.361,121,95
10,5183,CHC,CHC1994,1994,28,5,1,0.833,4.08,15,6,4,2,0,1,53,47,26,24,6,20,0,2,0,1,3,221,1.264,4.75,1.4,199,47,8,4,6,1,1,0.236,0.303,0.407,0.71,20,81,3,0,0,2,0,0.246,87,67
123,5183,CHC,CHC1995,1995,39,4,3,0.571,6.23,26,7,7,0,0,3,60.2,72,46,42,14,23,2,4,0,0,0,275,1.566,5.79,1.7,248,72,13,2,14,7,4,0.29,0.348,0.528,0.876,23,131,2,0,2,2,2,0.294,133,90
116,5183,CHC,CHC1996,1996,40,4,2,0.667,7.44,27,6,6,0,0,4,52,69,43,43,12,25,1,0,4,2,2,248,1.808,6.92,1.6,214,69,10,1,12,9,1,0.322,0.402,0.547,0.948,25,117,4,4,4,1,1,0.35,151,104
150,5183,CHC,CHC1997,1997,32,0,6,0,7.13,20,6,6,0,0,0,48,54,42,38,11,25,3,1,2,0,2,221,1.646,6,1.28,188,54,14,1,11,6,2,0.287,0.373,0.548,0.921,25,103,3,2,4,2,3,0.293,136,104
140,5183,CHC,CHC1998,1998,35,5,1,0.833,5.67,28,6,6,0,0,3,54,81,35,34,10,18,4,3,0,0,1,259,1.833,5.83,1.94,236,81,16,1,10,4,0,0.343,0.39,0.547,0.936,18,129,3,0,5,0,4,0.372,145,115
386,5183,CHC,CHC1999,1999,16,2,1,0.667,11.08,12,3,3,0,0,1,26,52,32,32,7,7,2,0,0,0,1,133,2.269,5.54,2.29,124,52,9,3,7,1,1,0.419,0.45,0.71,1.16,7,88,2,0,2,0,2,0.446,182,141
114,5183,CHC,CHC2000,2000,42,2,4,0.333,6.92,23,6,6,0,0,2,52,64,45,40,14,23,2,4,2,2,2,242,1.673,7.27,1.83,210,64,9,4,14,3,4,0.305,0.372,0.586,0.958,23,123,1,2,3,4,2,0.316,137,108
239,5183,CHC,CHC2001,2001,24,1,2,0.333,7.71,11,3,3,0,0,0,25.2,38,22,22,6,15,1,0,1,0,3,128,2.065,8.42,1.6,109,38,14,0,6,0,1,0.349,0.429,0.642,1.071,15,70,2,1,2,1,1,0.4,195,134
353,5183,CHC,CHC2002,2002,18,2,1,0.667,4.15,10,3,3,0,0,0,26,23,12,12,1,3,0,0,2,0,1,104,1,6.23,6,97,23,3,2,1,0,0,0.237,0.269,0.34,0.609,3,33,2,2,0,2,0,0.275,65,43
213,5183,CHC,CHC2003,2003,26,1,2,0.333,7.2,11,3,3,0,0,0,25,35,21,20,3,7,0,1,1,0,0,116,1.68,9.36,3.71,107,35,8,0,3,3,0,0.327,0.374,0.486,0.86,7,52,1,1,1,0,0,0.41,146,102
229,5183,CHC,CHC2004,2004,25,3,0,1,3.67,10,3,3,0,0,2,27,26,12,11,4,8,0,2,1,0,0,114,1.259,8.33,3.12,104,26,2,4,4,2,1,0.25,0.31,0.462,0.771,8,48,3,1,1,0,0,0.293,114,73
159,5183,CHC,CHC2005,2005,31,1,2,0.333,5.4,11,3,3,0,0,1,25,25,16,15,6,8,0,2,1,0,1,109,1.32,11.16,3.88,93,25,3,0,6,0,0,0.269,0.33,0.495,0.825,8,46,2,1,6,1,0,0.333,123,98
423,5183,CHC,CHC2006,2006,14,1,2,0.333,9,13,3,3,0,0,1,25,34,25,25,5,22,1,0,0,0,1,124,2.24,5.04,0.64,99,34,7,1,5,3,2,0.343,0.455,0.586,1.041,22,58,1,0,1,2,1,0.354,169,156
230,5183,CHC,CHC2007,2007,25,2,2,0.5,5.82,16,4,4,0,0,0,34,37,25,22,4,19,1,3,3,0,2,160,1.647,6.62,1.32,136,37,8,1,4,4,1,0.272,0.371,0.434,0.805,19,59,1,3,1,1,1,0.306,124,100
425,5183,CHC,CHC2008,2008,14,1,1,0.5,4.5,9,2,2,0,0,1,18,18,10,9,3,7,1,0,0,0,0,78,1.389,7,2,71,18,3,1,3,2,0,0.254,0.321,0.451,0.771,7,32,2,0,0,0,1,0.278,116,95
197,5183,CHC,CHC2009,2009,27,1,3,0.25,7.36,16,4,4,0,0,1,33,54,33,27,4,9,1,2,2,0,2,159,1.909,7.36,3,148,54,11,3,4,2,2,0.365,0.409,0.561,0.97,9,83,4,2,0,0,1,0.427,170,142
313,5183,CHC,CHC2010,2010,20,0,3,0,10.88,15,3,3,0,0,0,24,41,31,29,5,17,1,1,1,0,0,131,2.417,7.5,1.18,110,41,10,2,5,2,0,0.373,0.454,0.636,1.09,17,70,1,1,1,2,1,0.414,196,171
245,5183,CHC,CHC2011,2011,24,1,2,0.333,6.12,13,3,3,0,0,0,25,28,17,17,2,14,1,0,2,0,0,118,1.68,8.64,1.71,100,28,7,2,2,1,1,0.28,0.376,0.45,0.826,14,45,0,2,1,1,1,0.347,121,109
453,5183,CHC,CHC2012,2012,12,0,3,0,9.41,10,3,3,0,0,0,22,37,23,23,5,6,0,0,1,0,2,103,1.955,4.91,2,92,37,4,2,5,2,1,0.402,0.44,0.652,1.092,6,60,5,1,2,1,0,0.421,185,150
345,5183,CHC,CHC2013,2013,19,1,2,0.333,4.32,10,3,3,0,0,1,25,23,14,12,2,13,1,0,0,0,0,106,1.44,6.84,1.46,92,23,6,1,2,3,0,0.25,0.34,0.402,0.742,13,37,3,0,0,1,1,0.292,107,90
403,5183,CHC,CHC2014,2014,16,2,1,0.667,5.59,13,3,3,0,0,1,29,36,20,18,3,9,1,2,2,0,1,129,1.552,4.97,1.78,114,36,7,2,3,0,1,0.316,0.376,0.491,0.867,9,56,5,2,4,0,1,0.347,149,105
233,5183,CHC,CHC2015,2015,25,2,1,0.667,5.19,14,3,3,0,0,1,26,34,15,15,2,6,1,2,0,0,1,115,1.538,8.65,4.17,109,34,9,1,2,1,0,0.312,0.348,0.468,0.816,6,51,2,0,0,0,1,0.39,146,92
223,5183,CHC,CHC2016,2016,26,1,2,0.333,4.61,11,3,3,0,0,0,27.1,30,20,14,5,9,0,3,0,0,0,120,1.427,8.56,2.89,110,30,7,0,5,1,0,0.273,0.325,0.473,0.798,9,52,1,0,0,1,0,0.313,150,86
165,5183,CHC,CHC2017,2017,31,1,2,0.333,3.24,8,3,3,0,0,0,25,28,14,9,1,8,0,1,0,0,2,110,1.44,11.16,3.88,99,28,3,1,1,2,0,0.283,0.33,0.364,0.694,8,36,1,0,1,2,0,0.391,96,70
200,5183,CHC,CHC2018,2018,27,2,1,0.667,5.54,12,3,3,0,0,1,26,28,17,16,3,14,0,1,2,0,1,118,1.615,9.35,1.93,101,28,6,1,3,4,0,0.277,0.376,0.446,0.822,14,45,3,2,1,0,0,0.352,135,105
324,5183,CHC,CHC2019,2019,20,1,2,0.333,5.76,10,3,3,0,0,0,25,30,17,16,4,8,0,0,3,0,2,111,1.52,7.2,2.5,99,30,5,0,4,2,0,0.303,0.369,0.475,0.844,8,47,2,3,0,1,0,0.342,129,93
147,5183,CHW,CHW2005,2005,33,3,0,1,3,10,3,3,0,0,1,27,15,9,9,2,8,2,0,1,0,2,105,0.852,11,4.12,95,15,2,0,2,3,0,0.158,0.231,0.242,0.473,8,23,0,1,1,0,2,0.217,36,16
314,5183,CHW,CHW2011,2011,20,2,1,0.667,2.56,14,3,3,0,0,2,31.2,27,9,9,3,13,3,1,0,0,0,129,1.263,5.68,1.54,111,27,1,1,3,1,2,0.243,0.32,0.351,0.671,13,39,4,0,4,1,3,0.27,89,71
379,5183,CHW,CHW2014,2014,17,1,2,0.333,7.56,11,3,3,0,0,0,25,36,21,21,3,10,0,1,1,0,0,118,1.84,6.12,1.7,104,36,8,1,3,1,1,0.346,0.402,0.529,0.931,10,55,3,1,1,2,0,0.384,151,120
178,5183,CHW,CHW2017,2017,29,1,2,0.333,8.28,14,3,3,0,0,1,25,35,26,23,6,12,1,2,0,0,2,120,1.88,10.44,2.42,107,35,7,1,6,2,0,0.327,0.392,0.579,0.971,12,62,4,0,0,1,1,0.397,145,133
15,5183,CIN,CIN1993,1993,38,2,4,0.333,8.19,22,6,5,1,1,1,51.2,65,54,47,10,16,2,6,1,0,1,237,1.568,6.62,2.38,212,65,10,5,10,8,2,0.307,0.353,0.542,0.896,16,115,6,1,5,3,2,0.329,134,107
6,5183,CIN,CIN1994,1994,26,1,3,0.25,7.09,13,4,3,1,0,0,33,48,26,26,5,10,0,0,0,1,4,151,1.758,7.09,2.6,139,48,4,3,5,2,2,0.345,0.389,0.525,0.914,10,73,3,0,2,0,0,0.398,150,115
251,5183,CIN,CIN1995,1995,23,1,5,0.167,7.35,19,6,6,0,0,0,49,64,43,40,12,22,2,3,3,1,3,230,1.755,4.22,1.05,197,64,16,3,12,6,1,0.325,0.396,0.619,1.015,22,122,7,3,5,3,2,0.315,178,120
103,5183,CIN,CIN1996,1996,45,4,3,0.571,7.14,27,7,7,0,0,2,58,67,50,46,10,31,0,5,1,0,2,271,1.69,6.98,1.45,230,67,14,5,10,16,3,0.291,0.371,0.526,0.897,31,121,2,1,3,5,0,0.317,136,92
172,5183,CIN,CIN1997,1997,29,2,4,0.333,9.36,25,6,6,0,0,2,50,83,52,52,16,20,1,1,3,0,3,249,2.06,5.22,1.45,221,83,19,1,16,5,2,0.376,0.433,0.688,1.12,20,152,4,3,4,1,1,0.379,196,147
139,5183,CIN,CIN1998,1998,35,3,3,0.5,6.35,18,6,6,0,0,2,51,80,36,36,6,16,1,0,1,0,2,241,1.882,6.18,2.19,217,80,16,1,6,3,3,0.369,0.409,0.535,0.944,16,116,5,1,4,3,1,0.413,152,117
420,5183,CIN,CIN1999,1999,14,3,0,1,5.33,11,3,3,0,0,2,27,27,17,16,5,12,0,1,0,0,1,118,1.444,4.67,1.17,102,27,3,1,5,1,0,0.265,0.333,0.461,0.794,12,47,2,0,1,3,0,0.256,115,67
211,5183,CIN,CIN2000,2000,26,4,2,0.667,4.67,16,6,5,1,0,1,52,50,29,27,4,24,2,4,2,1,7,227,1.423,4.5,1.08,198,50,11,2,4,5,1,0.253,0.336,0.389,0.725,24,77,6,2,1,2,2,0.271,87,61
