Rk,elevation,Team,Key,Year,SO,W,L,WL,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,ROE,HBP,BK,WP,BF,WHIP,SOnine,SOBB,AB,H,twB,thB,HR,SB,CS,BA,OBP,SLG,OPS,BB,TB,GDP,HBP,SH,SF,IBB,BAbip,tOPS,sOPS
388,5183,CIN,CIN2001,2001,16,2,1,0.667,8.65,11,3,3,0,0,1,26,40,27,25,2,12,0,2,1,1,2,127,2,5.54,1.33,111,40,10,2,2,3,2,0.36,0.421,0.541,0.961,12,60,2,1,1,2,0,0.4,142,113
433,5183,CIN,CIN2002,2002,13,0,3,0,8.63,12,3,3,0,0,0,24,39,24,23,2,8,1,1,0,0,0,112,1.958,4.88,1.62,103,39,15,4,2,1,0,0.379,0.42,0.66,1.08,8,68,7,0,0,1,1,0.416,179,149
370,5183,CIN,CIN2003,2003,17,2,1,0.667,7.62,12,3,3,0,0,1,26,24,23,22,4,19,0,1,0,0,1,119,1.654,5.88,0.89,100,24,6,0,4,0,1,0.24,0.361,0.42,0.781,19,42,1,0,0,0,0,0.253,94,85
393,5183,CIN,CIN2004,2004,16,1,2,0.333,7.92,9,3,3,0,0,0,25,37,24,22,8,8,0,2,0,0,2,119,1.8,5.76,2,110,37,7,1,8,1,0,0.336,0.378,0.636,1.015,8,70,2,0,0,1,0,0.333,141,125
372,5183,CIN,CIN2005,2005,17,0,3,0,9.75,11,3,3,0,0,0,24,44,27,26,4,10,2,1,0,0,1,125,2.25,6.38,1.7,110,44,11,1,4,2,0,0.4,0.443,0.627,1.07,10,69,0,0,3,2,2,0.44,156,158
337,5183,CIN,CIN2006,2006,19,1,1,0.5,2.12,5,2,2,0,0,0,17,15,4,4,0,4,1,1,0,0,0,70,1.118,10.06,4.75,66,15,3,0,0,2,0,0.227,0.271,0.273,0.544,4,18,1,0,0,0,1,0.319,40,36
449,5183,CIN,CIN2007,2007,12,1,2,0.333,5.13,11,3,3,0,0,1,26.1,34,16,15,2,12,2,1,0,1,1,121,1.747,4.1,1,109,34,4,1,2,2,0,0.312,0.38,0.422,0.802,12,46,3,0,0,0,2,0.337,103,100
255,5183,CIN,CIN2008,2008,23,1,2,0.333,4.45,14,3,3,0,0,1,28.1,36,16,14,1,16,0,4,0,1,3,137,1.835,7.31,1.44,118,36,7,0,1,7,0,0.305,0.388,0.39,0.778,16,46,2,0,3,0,0,0.372,99,100
312,5183,CIN,CIN2009,2009,20,0,4,0,4.41,15,4,4,0,0,0,32.2,31,16,16,3,15,0,1,0,0,0,138,1.408,5.51,1.33,114,31,5,0,3,3,0,0.272,0.346,0.395,0.741,15,45,4,0,5,4,0,0.295,98,87
219,5183,CIN,CIN2010,2010,26,0,4,0,7.31,18,4,4,0,0,0,32,44,29,26,7,16,1,3,0,0,2,153,1.875,7.31,1.62,135,44,9,2,7,3,1,0.326,0.397,0.578,0.975,16,78,5,0,2,0,1,0.363,169,142
275,5183,CIN,CIN2011,2011,22,1,2,0.333,5.4,14,3,3,0,0,1,25,26,17,15,6,11,2,1,4,0,1,117,1.48,7.92,2,100,26,2,0,6,4,0,0.26,0.353,0.46,0.813,11,46,0,4,1,1,2,0.274,120,104
316,5183,CIN,CIN2012,2012,20,3,0,1,2.67,11,3,3,0,0,2,27,27,9,8,2,9,0,1,1,0,2,116,1.333,6.67,2.22,105,27,6,0,2,0,1,0.257,0.319,0.371,0.69,9,39,2,1,0,1,0,0.298,100,61
362,5183,CIN,CIN2013,2013,18,1,2,0.333,6.84,12,3,3,0,0,0,25,38,19,19,5,4,1,0,0,0,0,113,1.68,6.48,4.5,108,38,9,1,5,3,1,0.352,0.372,0.593,0.964,4,64,4,0,0,1,1,0.384,179,143
199,5183,CIN,CIN2014,2014,27,1,3,0.25,6.95,14,4,4,0,0,1,33.2,46,29,26,7,17,2,1,1,0,1,161,1.871,7.22,1.59,139,46,7,1,7,3,1,0.331,0.4,0.547,0.947,17,76,3,1,1,3,2,0.361,172,123
348,5183,CIN,CIN2015,2015,19,1,2,0.333,8.42,11,3,3,0,0,1,25.2,32,25,24,7,9,0,1,1,1,1,118,1.597,6.66,2.11,105,32,2,5,7,1,0,0.305,0.359,0.619,0.978,9,65,1,1,1,2,0,0.309,157,126
263,5183,CIN,CIN2016,2016,23,3,1,0.75,7.71,15,4,4,0,0,1,35,42,31,30,12,17,0,1,2,0,1,161,1.686,5.91,1.35,139,42,12,0,12,0,0,0.302,0.384,0.647,1.031,17,90,6,2,2,1,0,0.286,153,138
122,5183,CIN,CIN2017,2017,40,2,2,0.5,3.71,16,4,4,0,0,0,34,34,14,14,4,7,0,1,1,0,2,139,1.206,10.59,5.71,128,34,4,1,4,2,1,0.266,0.304,0.406,0.711,7,52,3,1,1,2,0,0.349,75,72
321,5183,CIN,CIN2018,2018,20,1,2,0.333,6.48,14,3,3,0,0,1,25,33,18,18,5,12,1,0,0,0,1,113,1.8,7.2,1.67,99,33,5,2,5,0,0,0.333,0.402,0.576,0.978,12,57,6,0,1,1,1,0.373,149,140
237,5183,CIN,CIN2019,2019,25,1,2,0.333,6.12,13,3,3,0,0,0,25,37,22,17,5,6,0,4,0,0,0,115,1.72,9,4.17,107,37,7,1,5,2,1,0.346,0.381,0.57,0.951,6,61,3,0,2,0,0,0.416,162,114
300,5183,CLE,CLE2002,2002,20,2,1,0.667,4.5,13,3,3,0,0,2,26,29,14,13,3,9,0,0,1,0,2,114,1.462,6.92,2.22,100,29,5,1,3,1,2,0.29,0.348,0.45,0.798,9,45,0,1,2,2,0,0.329,106,86
391,5183,CLE,CLE2003,2003,16,0,3,0,6,10,3,3,0,0,0,24,27,16,16,6,9,0,1,0,1,0,106,1.5,6,1.78,96,27,2,2,6,0,2,0.281,0.34,0.531,0.871,9,51,1,0,0,1,0,0.28,128,102
414,5183,CLE,CLE2008,2008,15,0,3,0,7.13,8,3,3,0,0,0,24,40,20,19,4,8,2,0,1,0,0,115,2,5.63,1.88,103,40,8,1,4,3,0,0.388,0.434,0.602,1.036,8,62,4,1,2,1,2,0.424,174,161
405,5183,CLE,CLE2017,2017,16,0,2,0,9.56,14,2,2,0,0,0,16,23,19,17,3,14,3,1,0,0,3,82,2.313,9,1.14,67,23,5,1,3,3,1,0.343,0.457,0.582,1.039,14,39,3,0,1,0,3,0.417,209,152
14,5183,COL,COL1994,1994,351,25,32,0.439,5.77,237,57,54,3,1,9,513,628,356,329,61,220,21,35,24,6,29,2346,1.653,6.16,1.6,2057,628,121,31,61,34,22,0.305,0.376,0.483,0.859,220,994,49,24,27,18,21,0.341,107,103
23,5183,COL,COL1995,1995,458,44,28,0.611,6.17,322,72,72,0,0,22,658,843,490,451,107,252,18,36,22,8,33,3010,1.664,6.26,1.82,2679,843,165,28,107,39,24,0.315,0.376,0.517,0.893,252,1385,66,22,41,16,18,0.346,121,95
24,5183,COL,COL1996,1996,457,55,26,0.679,6.18,313,81,76,5,1,16,738,903,559,507,122,314,8,43,36,7,33,3369,1.649,5.57,1.46,2966,903,168,25,122,48,22,0.304,0.375,0.501,0.876,314,1487,87,36,29,24,8,0.324,112,89
25,5183,COL,COL1997,1997,451,47,34,0.58,5.67,305,81,77,4,1,19,738,932,501,465,121,263,9,36,36,3,27,3341,1.619,5.5,1.71,2972,932,181,22,121,56,26,0.314,0.373,0.511,0.885,263,1520,91,36,42,28,9,0.334,108,97
22,5183,COL,COL1998,1998,467,42,39,0.519,5.7,316,81,77,4,0,16,741,885,505,469,101,273,9,24,30,4,24,3299,1.563,5.67,1.71,2931,885,153,26,101,42,29,0.302,0.364,0.475,0.84,273,1393,75,30,39,26,9,0.328,109,93
12,5183,COL,COL1999,1999,526,39,42,0.481,7.14,320,81,77,4,1,13,739,987,626,586,159,385,24,32,32,2,31,3494,1.857,6.41,1.37,3005,987,181,26,159,68,34,0.328,0.407,0.565,0.972,385,1697,89,32,46,26,24,0.353,119,105
15,5183,COL,COL2000,2000,522,48,33,0.593,6.06,349,81,78,3,0,13,739,896,531,498,133,303,41,29,33,2,18,3354,1.622,6.36,1.72,2956,896,174,22,133,41,15,0.303,0.371,0.512,0.883,303,1513,78,33,30,31,41,0.327,114,94
10,5183,COL,COL2001,2001,537,41,40,0.506,6.12,345,81,77,4,2,12,734,834,531,499,144,332,39,26,28,0,20,3299,1.589,6.58,1.62,2885,834,181,18,144,58,15,0.289,0.365,0.514,0.879,332,1483,79,28,31,23,39,0.31,111,93
17,5183,COL,COL2002,2002,493,47,34,0.58,5.47,347,81,81,0,0,23,734,823,491,446,135,281,22,34,33,3,22,3257,1.504,6.04,1.75,2897,823,167,23,135,38,17,0.284,0.351,0.497,0.849,281,1441,78,33,22,24,22,0.3,107,97
20,5183,COL,COL2003,2003,472,49,32,0.605,5.1,346,81,80,1,0,20,737,847,450,418,117,247,22,28,49,5,22,3268,1.484,5.76,1.91,2925,847,163,28,117,37,15,0.29,0.353,0.484,0.837,247,1417,77,49,26,21,22,0.31,101,96
19,5183,COL,COL2004,2004,488,38,43,0.469,6.27,333,81,79,2,0,18,733,906,532,511,110,374,42,21,31,3,31,3426,1.746,5.99,1.3,2947,906,188,26,110,61,20,0.307,0.388,0.501,0.888,374,1476,64,31,43,31,42,0.334,111,101
16,5183,COL,COL2005,2005,505,40,41,0.494,5.19,323,81,78,3,1,18,735,860,447,424,84,293,30,31,46,2,31,3316,1.569,6.18,1.72,2918,860,184,19,84,40,19,0.295,0.365,0.457,0.822,293,1334,73,46,28,30,30,0.329,101,100
18,5183,COL,COL2006,2006,491,44,37,0.543,4.72,338,81,78,3,2,16,746,818,413,391,93,280,28,30,25,1,15,3252,1.472,5.92,1.75,2901,818,167,27,93,50,16,0.282,0.349,0.454,0.803,280,1318,97,25,30,16,28,0.311,105,97
21,5183,COL,COL2007,2007,472,51,31,0.622,4.34,361,82,81,1,0,18,754,796,396,364,82,231,31,26,22,3,19,3218,1.362,5.63,2.04,2910,796,178,27,82,42,13,0.274,0.329,0.438,0.767,231,1274,83,22,28,27,31,0.3,103,89
14,5183,COL,COL2008,2008,523,43,38,0.531,4.83,329,81,78,3,1,19,745,814,420,400,82,253,24,25,30,1,27,3243,1.432,6.32,2.07,2912,814,163,22,82,38,14,0.28,0.341,0.435,0.776,253,1267,71,30,23,25,24,0.314,100,97
6,5183,COL,COL2009,2009,592,51,30,0.63,4.41,343,81,80,1,0,20,737,754,379,361,74,276,27,29,20,2,28,3185,1.398,7.23,2.14,2836,754,153,30,74,65,13,0.266,0.333,0.419,0.752,276,1189,66,20,33,20,27,0.311,105,88
4,5183,COL,COL2010,2010,634,52,29,0.642,4.25,350,81,79,2,0,20,743,743,379,351,79,232,26,27,30,5,38,3146,1.312,7.68,2.73,2826,743,161,14,79,32,22,0.263,0.323,0.414,0.737,232,1169,84,30,34,24,26,0.311,103,85
9,5183,COL,COL2011,2011,544,38,43,0.469,4.72,351,81,80,1,1,15,742,817,427,389,101,241,22,27,22,3,29,3216,1.426,6.6,2.26,2905,817,166,25,101,46,20,0.281,0.339,0.46,0.798,241,1336,79,22,24,22,22,0.314,109,100
7,5183,COL,COL2012,2012,574,35,46,0.432,5.97,376,81,81,0,0,14,734,909,523,487,118,269,23,44,30,3,47,3336,1.605,7.04,2.13,2972,909,171,29,118,59,24,0.306,0.366,0.502,0.868,269,1492,76,30,38,27,23,0.343,109,100
11,5183,COL,COL2013,2013,535,45,36,0.556,4.43,344,81,81,0,0,16,747,813,387,368,71,241,20,25,22,9,32,3223,1.411,6.45,2.22,2907,813,177,13,71,50,18,0.28,0.337,0.423,0.76,241,1229,77,22,32,21,20,0.32,99,94
13,5183,COL,COL2014,2014,525,45,36,0.556,5.05,371,81,80,1,1,8,740,825,444,415,90,266,18,21,24,2,35,3251,1.474,6.39,1.97,2903,825,173,22,90,44,4,0.284,0.346,0.452,0.798,266,1312,78,24,24,33,18,0.317,103,89
8,5183,COL,COL2015,2015,560,36,45,0.444,5.68,391,81,78,3,1,14,730.1,878,483,461,100,287,21,24,23,2,44,3274,1.595,6.9,1.95,2912,878,201,25,100,52,18,0.302,0.366,0.491,0.857,287,1429,82,23,31,21,21,0.342,110,102
3,5183,COL,COL2016,2016,636,42,39,0.519,5.4,354,81,79,2,2,19,736,840,477,442,99,257,22,27,40,2,34,3263,1.49,7.78,2.47,2912,840,179,25,99,55,16,0.288,0.352,0.469,0.821,257,1366,68,40,33,19,22,0.337,107,93
5,5183,COL,COL2017,2017,621,46,35,0.568,4.93,352,81,81,0,0,19,729,770,415,399,98,269,10,19,22,3,31,3149,1.425,7.67,2.31,2818,770,159,31,98,31,12,0.273,0.34,0.456,0.796,269,1285,88,22,26,14,10,0.318,106,92
1,5183,COL,COL2018,2018,725,47,34,0.58,4.63,359,81,81,0,0,20,733,749,404,377,101,267,15,22,27,5,36,3165,1.386,8.9,2.72,2828,749,159,27,101,46,11,0.265,0.332,0.447,0.779,267,1265,78,27,17,24,15,0.32,111,92
2,5183,COL,COL2019,2019,649,43,38,0.531,6.2,398,81,81,0,0,17,745,885,544,513,144,294,15,31,30,5,30,3365,1.583,7.84,2.21,2989,885,190,28,144,30,16,0.296,0.362,0.523,0.885,294,1563,76,30,27,25,15,0.334,110,100
26,5183,COL,COL2020,2020,205,12,18,0.4,6.52,130,30,29,1,0,8,272,333,213,197,43,88,1,10,19,0,16,1218,1.548,6.78,2.33,1103,333,69,13,43,12,3,0.302,0.361,0.505,0.866,88,557,38,19,0,8,1,0.336,108,112
392,5183,DET,DET2003,2003,16,1,2,0.333,6.48,9,3,3,0,0,0,25,28,19,18,5,13,0,2,2,0,2,114,1.64,5.76,1.23,97,28,2,1,5,0,0,0.289,0.381,0.485,0.865,13,47,6,2,1,1,0,0.299,113,104
242,5183,DET,DET2004,2004,24,0,3,0,10.44,15,3,3,0,0,0,25,41,30,29,3,15,2,0,1,0,3,130,2.24,8.64,1.6,109,41,13,2,3,2,0,0.376,0.452,0.615,1.067,15,67,4,1,4,1,2,0.458,172,141
356,5183,DET,DET2005,2005,18,1,2,0.333,4.68,13,3,3,0,0,1,25,27,13,13,3,7,0,0,1,0,3,106,1.36,6.48,2.57,97,27,4,0,3,2,2,0.278,0.333,0.412,0.746,7,40,0,1,1,0,0,0.316,95,81
400,5183,DET,DET2011,2011,16,1,2,0.333,5.76,8,3,2,1,0,0,25,24,19,16,4,11,0,1,1,0,0,110,1.4,5.76,1.45,96,24,4,1,4,1,1,0.25,0.33,0.438,0.768,11,42,0,1,1,1,0,0.26,113,93
224,5183,DET,DET2017,2017,26,2,1,0.667,4.15,14,3,3,0,0,1,26,28,12,12,4,7,0,0,0,0,0,111,1.346,9,3.71,102,28,2,0,4,1,0,0.275,0.318,0.412,0.73,7,42,1,0,1,1,0,0.329,80,77
25,5183,FLA,FLA1993,1993,29,2,4,0.333,3.91,20,6,6,0,0,1,50.2,52,24,22,5,16,0,2,1,2,2,211,1.342,5.15,1.81,190,52,11,3,5,6,8,0.274,0.327,0.442,0.769,16,84,4,1,0,4,0,0.294,110,80
11,5183,FLA,FLA1994,1994,47,4,2,0.667,4.67,21,6,5,1,1,2,52,56,32,27,7,22,2,4,0,0,6,227,1.5,8.13,2.14,201,56,12,3,7,1,3,0.279,0.348,0.473,0.821,22,95,7,0,3,1,2,0.331,108,93
181,5183,FLA,FLA1995,1995,28,3,3,0.5,4.24,18,6,4,2,1,0,51,56,24,24,7,18,0,0,3,0,0,220,1.451,4.94,1.56,194,56,6,4,7,0,3,0.289,0.358,0.469,0.827,18,91,6,3,5,0,0,0.308,117,82
125,5183,FLA,FLA1996,1996,39,1,5,0.167,10.58,24,6,6,0,0,0,49.1,87,63,58,15,25,1,3,5,0,1,255,2.27,7.11,1.56,220,87,14,1,15,6,3,0.395,0.466,0.673,1.139,25,148,9,5,4,1,1,0.431,219,144
173,5183,FLA,FLA1997,1997,29,2,3,0.4,7.43,16,5,4,1,0,1,40,59,33,33,5,14,2,2,3,0,3,187,1.825,6.53,2.07,168,59,8,3,5,2,1,0.351,0.409,0.524,0.932,14,88,4,3,1,1,2,0.4,159,109
253,5183,FLA,FLA1998,1998,23,1,5,0.167,8.53,23,6,6,0,0,1,50.2,84,50,48,7,33,4,3,0,0,2,258,2.309,4.09,0.7,217,84,14,0,7,3,2,0.387,0.466,0.548,1.015,33,119,9,0,7,1,4,0.41,147,135
461,5183,FLA,FLA1999,1999,9,0,3,0,9.99,12,3,3,0,0,0,24.1,44,29,27,7,6,0,1,1,0,1,124,2.055,3.33,1.5,114,44,10,2,7,0,0,0.386,0.415,0.693,1.108,6,79,1,1,1,2,0,0.37,173,130
212,5183,FLA,FLA2000,2000,26,3,3,0.5,7.88,20,6,5,1,0,1,48,67,45,42,6,21,3,4,1,0,1,233,1.833,4.88,1.24,204,67,17,1,6,6,2,0.328,0.385,0.51,0.895,21,104,2,1,2,5,3,0.345,130,97
445,5183,FLA,FLA2001,2001,12,0,3,0,9.75,13,3,3,0,0,0,24,41,26,26,8,8,2,0,3,0,0,119,2.042,4.5,1.5,103,41,10,4,8,2,2,0.398,0.452,0.806,1.258,8,83,2,3,4,1,2,0.393,230,171
330,5183,FLA,FLA2002,2002,19,1,3,0.25,6.55,12,4,4,0,0,1,33,38,26,24,9,20,1,2,0,0,1,152,1.758,5.18,0.95,130,38,5,0,9,4,1,0.292,0.384,0.538,0.923,20,70,3,0,1,1,1,0.282,142,114
434,5183,FLA,FLA2003,2003,13,0,3,0,8.63,9,3,3,0,0,0,24,31,24,23,5,8,1,0,2,0,1,110,1.625,4.88,1.62,95,31,11,1,5,3,1,0.326,0.387,0.621,1.008,8,59,3,2,4,1,1,0.333,176,133
284,5183,FLA,FLA2004,2004,21,2,1,0.667,6.92,11,3,3,0,0,1,26,28,20,20,6,9,1,1,2,0,2,115,1.423,7.27,2.33,103,28,10,0,6,0,0,0.272,0.342,0.544,0.886,9,56,2,2,1,0,1,0.289,138,98
307,5183,FLA,FLA2005,2005,20,1,2,0.333,3.25,11,3,3,0,0,0,27.2,31,12,10,2,11,1,2,2,0,1,125,1.518,6.51,1.82,110,31,5,1,2,4,1,0.282,0.358,0.4,0.758,11,44,3,2,2,0,1,0.33,105,85
286,5183,FLA,FLA2006,2006,21,3,0,1,1.67,10,3,3,0,0,2,27,24,5,5,3,4,0,0,2,0,1,106,1.037,7,5.25,100,24,2,0,3,0,1,0.24,0.283,0.35,0.633,4,35,3,2,0,0,0,0.276,64,56
396,5183,FLA,FLA2007,2007,16,2,1,0.667,6.92,15,3,3,0,0,1,26,37,21,20,6,13,0,4,2,0,4,128,1.923,5.54,1.23,111,37,6,0,6,0,0,0.333,0.409,0.55,0.959,13,61,6,2,1,1,0,0.344,137,136
169,5183,FLA,FLA2008,2008,30,1,3,0.25,9.17,24,4,4,0,0,0,35.1,50,41,36,12,22,2,4,2,0,5,181,2.038,7.64,1.36,153,50,11,0,12,2,1,0.327,0.413,0.634,1.047,22,97,2,2,2,2,2,0.336,180,163
272,5183,FLA,FLA2009,2009,22,2,1,0.667,2.08,12,3,3,0,0,1,26,23,7,6,2,8,1,2,0,0,1,109,1.192,7.62,2.75,99,23,5,1,2,2,1,0.232,0.287,0.364,0.651,8,36,1,0,1,1,1,0.276,75,63
288,5183,FLA,FLA2010,2010,21,1,2,0.333,6.12,10,3,3,0,0,1,25,28,17,17,4,12,2,1,2,0,0,111,1.6,7.56,1.75,95,28,4,2,4,2,1,0.295,0.385,0.505,0.891,12,48,4,2,2,0,2,0.343,143,123
315,5183,FLA,FLA2011,2011,20,1,2,0.333,8.42,12,3,3,0,0,1,25.2,34,24,24,7,6,1,2,1,0,0,119,1.558,7.01,3.33,112,34,6,1,7,2,0,0.304,0.345,0.563,0.907,6,63,1,1,0,0,1,0.318,150,125
1,5183,COL,Home,1994,351,25,32,0.439,5.77,237,57,54,3,1,9,513,628,356,329,61,220,21,35,24,6,29,2346,1.653,6.16,1.6,2057,628,121,31,61,34,22,0.305,0.376,0.483,0.859,220,994,49,24,27,18,21,0.341,107,129
18,5183,HOU,HOU1993,1993,28,0,7,0,7.34,24,7,7,0,0,0,57.2,96,55,47,5,26,4,6,2,2,5,283,2.116,4.37,1.08,249,96,23,3,5,7,4,0.386,0.446,0.562,1.008,26,140,12,2,5,1,4,0.419,196,137
3,5183,HOU,HOU1994,1994,14,1,2,0.333,7.92,11,3,3,0,0,1,25,43,26,22,2,7,1,4,4,0,4,127,2,5.04,2,112,43,14,1,2,5,1,0.384,0.429,0.58,1.009,7,65,4,4,1,3,1,0.414,174,137
367,5183,HOU,HOU1995,1995,17,1,2,0.333,9,11,3,3,0,0,0,25,41,27,25,8,12,1,2,2,0,0,131,2.12,6.12,1.42,115,41,7,2,8,2,1,0.357,0.423,0.661,1.084,12,76,0,2,1,1,1,0.363,194,135
156,5183,HOU,HOU1996,1996,31,1,5,0.167,8.08,23,6,6,0,0,0,49,71,48,44,11,20,1,2,5,0,2,238,1.857,5.69,1.55,209,71,15,1,11,3,3,0.34,0.407,0.579,0.986,20,121,5,5,2,2,1,0.355,157,111
207,5183,HOU,HOU1997,1997,26,2,3,0.4,6.21,20,5,5,0,0,1,42,48,29,29,10,20,0,3,2,1,0,191,1.619,5.57,1.3,164,48,7,1,10,4,2,0.293,0.372,0.53,0.903,20,87,5,2,3,2,0,0.292,156,100
209,5183,HOU,HOU1998,1998,26,1,4,0.2,5.64,19,5,5,0,0,1,44.2,58,33,28,9,18,2,1,1,0,2,206,1.701,5.24,1.44,180,58,10,1,9,6,2,0.322,0.383,0.539,0.922,18,97,3,1,5,2,2,0.333,158,111
444,5183,HOU,HOU1999,1999,12,3,1,0.75,4.89,13,4,4,0,0,2,35,49,20,19,4,8,0,1,0,0,1,158,1.629,3.09,1.5,146,49,5,0,4,0,0,0.336,0.363,0.452,0.815,8,66,3,0,1,3,0,0.338,125,73
168,5183,HOU,HOU2000,2000,30,2,4,0.333,5.54,24,6,6,0,0,1,50.1,65,38,31,6,31,2,3,2,0,5,244,1.907,5.36,0.97,207,65,10,3,6,6,2,0.314,0.405,0.478,0.883,31,99,5,2,2,2,2,0.341,115,96
431,5183,HOU,HOU2001,2001,13,1,2,0.333,6.48,10,3,3,0,0,1,25,35,19,18,6,4,0,1,0,0,2,111,1.56,4.68,3.25,107,35,8,0,6,2,2,0.327,0.351,0.57,0.921,4,61,2,0,0,0,0,0.33,138,100
351,5183,HOU,HOU2002,2002,18,1,2,0.333,6.48,10,3,3,0,0,0,25,36,18,18,7,7,1,1,0,0,0,112,1.72,6.48,2.57,103,36,4,2,7,2,2,0.35,0.387,0.631,1.018,7,65,4,0,1,1,1,0.367,171,134
283,5183,HOU,HOU2003,2003,21,2,1,0.667,3.81,10,3,3,0,0,0,26,24,11,11,4,13,2,2,1,0,0,112,1.423,7.27,1.62,97,24,6,1,4,0,1,0.247,0.342,0.454,0.796,13,44,4,1,1,0,2,0.278,119,87
184,5183,HOU,HOU2004,2004,28,2,1,0.667,5.19,12,3,3,0,0,1,26,30,16,15,6,9,0,2,0,0,2,112,1.5,9.69,3.11,103,30,7,0,6,0,2,0.291,0.348,0.534,0.882,9,55,5,0,0,0,0,0.348,134,97
270,5183,HOU,HOU2005,2005,22,2,1,0.667,3.46,11,3,3,0,0,0,26,27,12,10,2,8,0,2,2,0,0,114,1.346,7.62,2.75,104,27,4,1,2,0,0,0.26,0.325,0.375,0.7,8,39,4,2,0,0,0,0.313,102,71
459,5183,HOU,HOU2006,2006,10,0,3,0,4.81,11,3,3,0,0,0,24.1,26,15,13,2,10,1,2,1,0,0,106,1.479,3.7,1,88,26,9,0,2,3,1,0.295,0.366,0.466,0.832,10,41,3,1,5,2,1,0.308,125,105
374,5183,HOU,HOU2007,2007,17,1,2,0.333,5.68,14,3,3,0,0,1,25.1,36,16,16,3,8,1,1,2,1,0,121,1.737,6.04,2.12,109,36,10,4,3,2,1,0.33,0.383,0.578,0.961,8,63,0,2,1,1,1,0.367,141,135
215,5183,HOU,HOU2008,2008,26,2,1,0.667,3.46,11,3,2,1,1,1,26,17,10,10,2,9,0,0,4,0,1,107,1,9,2.89,92,17,1,0,2,1,0,0.185,0.283,0.261,0.544,9,24,1,4,1,1,0,0.231,46,41
216,5183,HOU,HOU2009,2009,26,2,1,0.667,7.62,11,3,3,0,0,1,26,29,26,22,6,9,0,3,1,0,1,117,1.462,9,2.89,106,29,8,1,6,1,1,0.274,0.333,0.538,0.871,9,57,1,1,0,1,0,0.307,119,115
186,5183,HOU,HOU2010,2010,28,3,1,0.75,3.5,15,4,4,0,0,2,36,38,14,14,0,11,4,0,1,1,0,150,1.361,7,2.55,135,38,8,1,0,0,3,0.281,0.336,0.356,0.691,11,48,4,1,1,2,4,0.349,90,76
274,5183,HOU,HOU2011,2011,22,0,3,0,7.46,14,3,3,0,0,0,25.1,34,24,21,5,19,4,2,2,0,2,131,2.092,7.82,1.16,108,34,9,1,5,4,0,0.315,0.423,0.556,0.979,19,60,2,2,1,1,4,0.354,154,146
220,5183,HOU,HOU2012,2012,26,0,4,0,9.18,24,4,4,0,0,0,33.1,56,40,34,10,14,2,2,0,0,4,169,2.1,7.02,1.86,152,56,11,2,10,9,0,0.368,0.422,0.664,1.086,14,101,3,0,2,0,2,0.397,181,148
